generation,cost_obj1,aep_obj2
41,             1208894024.3,              162380635.2
41,              820010789.4,              110067190.5
41,             1320370512.9,              180384640.0
41,             1681692876.3,              210776312.1
41,              721299315.1,               87474964.5
41,             1178194219.6,              155184491.0
41,              885398131.0,              123256690.9
41,              957832004.8,              135133888.4
41,              709666808.8,               87015910.4
41,              854324701.2,              116927725.4
41,             1759789836.8,              224294172.7
41,             1674215574.7,              208847523.7
41,             1201541396.4,              159632338.5
41,             1238581181.8,              166657905.2
41,             1198479599.9,              157391898.0
41,              774579823.3,              100144736.3
41,             1259746264.1,              167066257.4
41,             1736577917.7,              216191478.0
41,              783339831.8,              104555514.9
41,             1811253780.1,              233680124.6
41,             1782136600.6,              226376752.9
41,              802327653.7,              108019620.7
41,              862414322.8,              119057432.0
41,              781379069.9,              102088729.8
41,             1198171723.5,              157303830.9
41,             1147682269.2,              147816787.4
41,             1105105027.9,              139266152.9
41,             1369008659.9,              190811593.6
41,             1095123956.8,              137355960.7
41,              885809469.2,              123469554.8
41,             1903220547.5,              247638494.8
41,             1698765489.3,              214677301.4
41,              960186626.0,              135680086.6
41,             1275654824.5,              171403083.9
41,             1746610495.4,              222092597.1
41,             1097953399.8,              138169260.5
41,             1830478045.6,              233921885.9
41,              722491126.6,               89344484.9
41,              781562621.5,              103909124.6
41,             1572224379.4,              202990749.3
41,              815326613.0,              109913312.5
41,             1858831238.8,              241564804.6
41,             1889297477.6,              246693520.4
41,             2058676734.9,              251575346.5
41,              762132329.2,               97107311.0
41,             1875434387.0,              244296745.4
41,             1110112176.6,              139901956.5
41,              847999394.0,              115746734.7
41,              825230080.4,              111178156.2
41,             1287374390.5,              177438318.4
41,             1159660641.0,              152194647.8
41,              902275082.9,              126966404.4
41,             1770140200.8,              225624827.4
41,             2106904583.0,              258413585.8
41,              682041338.0,               80289317.1
41,              912674127.6,              131095970.3
41,             1561802929.9,              201369982.3
41,             1136719169.2,              146018319.1
41,              947395406.7,              134297225.7
41,             1550761981.3,              198140186.5
41,             1410868849.2,              194512683.0
41,             1561802929.9,              201369982.3
41,             2059338054.3,              253883368.5
42,             2127524686.7,              265252302.8
42,              505287418.6,               69777774.6
42,             2090553717.5,              256188235.7
42,             1230489480.3,              162746223.9
42,             1568218344.8,              201448130.4
42,              859802936.4,              118800036.3
42,              912490649.8,              129771100.8
42,              710221775.5,               87194911.6
42,             1546331310.7,              198084630.8
42,              827335253.2,              111954430.9
42,              739145396.7,               92948833.7
42,              890980272.8,              126296717.4
42,              826871094.9,              111482659.1
42,              856101911.5,              117871804.9
42,             1911967199.5,              249719111.3
42,             1537802120.9,              197739953.2
42,             1839196704.4,              236005258.8
42,             1123791290.8,              143070335.5
42,             1279120517.2,              173394431.7
42,             1105614826.8,              139893826.8
42,             1398081093.6,              194502065.6
42,             1690325177.6,              212085979.0
42,              800990993.3,              105863803.9
42,             1553482410.0,              199885247.7
42,             2041772221.9,              250357885.6
42,              841284885.0,              115241622.1
42,              810493466.7,              109739327.3
42,             1112395239.9,              141489906.6
42,              904097058.0,              127390582.6
42,             1260241535.2,              170390529.8
42,             1337409655.3,              186058768.1
42,             1234253136.3,              163492439.1
42,             1560665253.9,              201137102.0
42,             1345188426.5,              186917884.4
42,              944308820.5,              134188607.4
42,             1208894024.3,              162380635.2
42,              820010789.4,              110067190.5
42,             1320370512.9,              180384640.0
42,             1681692876.3,              210776312.1
42,              721299315.1,               87474964.5
42,              885398131.0,              123256690.9
42,              957832004.8,              135133888.4
42,              709666808.8,               87015910.4
42,             1759789836.8,              224294172.7
42,             1674215574.7,              208847523.7
42,             1201541396.4,              159632338.5
42,             1238581181.8,              166657905.2
42,             1198479599.9,              157391898.0
42,              783339831.8,              104555514.9
42,             1811253780.1,              233680124.6
42,              802327653.7,              108019620.7
42,              862414322.8,              119057432.0
42,              781379069.9,              102088729.8
42,             1198171723.5,              157303830.9
42,             1147682269.2,              147816787.4
42,             1105105027.9,              139266152.9
42,             1369008659.9,              190811593.6
42,              885809469.2,              123469554.8
42,             1903220547.5,              247638494.8
42,             1698765489.3,              214677301.4
42,              960186626.0,              135680086.6
42,             1275654824.5,              171403083.9
42,             1746610495.4,              222092597.1
42,             1097953399.8,              138169260.5
42,              722491126.6,               89344484.9
42,              781562621.5,              103909124.6
42,             1572224379.4,              202990749.3
42,              815326613.0,              109913312.5
42,             1858831238.8,              241564804.6
42,             1889297477.6,              246693520.4
42,             2058676734.9,              251575346.5
42,              762132329.2,               97107311.0
42,             1875434387.0,              244296745.4
42,             1110112176.6,              139901956.5
42,              847999394.0,              115746734.7
42,              825230080.4,              111178156.2
42,             1287374390.5,              177438318.4
42,             1159660641.0,              152194647.8
42,              902275082.9,              126966404.4
42,             1770140200.8,              225624827.4
42,             2106904583.0,              258413585.8
42,              682041338.0,               80289317.1
42,              912674127.6,              131095970.3
42,             1561802929.9,              201369982.3
42,             1136719169.2,              146018319.1
42,              947395406.7,              134297225.7
42,             1550761981.3,              198140186.5
42,             1561802929.9,              201369982.3
42,             2059338054.3,              253883368.5
42,              772470811.6,              100669423.1
42,              890933540.1,              124466002.9
42,             1149940070.4,              148761138.7
42,             1251112274.0,              168545630.9
42,             1819377811.2,              234887935.9
42,             1410384798.3,              195980946.5
42,             1755930106.7,              223576771.0
42,             1704947374.3,              216818383.0
42,             1813175622.5,              234428178.5
42,              942571327.5,              133341982.8
42,              883476723.3,              123180648.7
43,             2127524686.7,              265252302.8
43,              505287418.6,               69777774.6
43,             1785918378.4,              229081435.9
43,             1745313833.5,              220480180.3
43,             2090553717.5,              256188235.7
43,             1230489480.3,              162746223.9
43,             1568218344.8,              201448130.4
43,              859802936.4,              118800036.3
43,              912490649.8,              129771100.8
43,              710221775.5,               87194911.6
43,             1546331310.7,              198084630.8
43,              827335253.2,              111954430.9
43,              739145396.7,               92948833.7
43,              890980272.8,              126296717.4
43,              826871094.9,              111482659.1
43,              856101911.5,              117871804.9
43,             1911967199.5,              249719111.3
43,             1537802120.9,              197739953.2
43,             1839196704.4,              236005258.8
43,             1123791290.8,              143070335.5
43,             1105614826.8,              139893826.8
43,             1398081093.6,              194502065.6
43,              800990993.3,              105863803.9
43,             1553482410.0,              199885247.7
43,             2041772221.9,              250357885.6
43,              841284885.0,              115241622.1
43,              810493466.7,              109739327.3
43,             1112395239.9,              141489906.6
43,              904097058.0,              127390582.6
43,             1260241535.2,              170390529.8
43,             1337409655.3,              186058768.1
43,             1234253136.3,              163492439.1
43,             1560665253.9,              201137102.0
43,             1345188426.5,              186917884.4
43,              944308820.5,              134188607.4
43,             1208894024.3,              162380635.2
43,              820010789.4,              110067190.5
43,             1320370512.9,              180384640.0
43,             1681692876.3,              210776312.1
43,              721299315.1,               87474964.5
43,              957832004.8,              135133888.4
43,              709666808.8,               87015910.4
43,             1759789836.8,              224294172.7
43,             1674215574.7,              208847523.7
43,             1201541396.4,              159632338.5
43,             1238581181.8,              166657905.2
43,             1198479599.9,              157391898.0
43,              783339831.8,              104555514.9
43,             1811253780.1,              233680124.6
43,              802327653.7,              108019620.7
43,              862414322.8,              119057432.0
43,              781379069.9,              102088729.8
43,             1198171723.5,              157303830.9
43,             1147682269.2,              147816787.4
43,             1369008659.9,              190811593.6
43,              885809469.2,              123469554.8
43,             1903220547.5,              247638494.8
43,             1698765489.3,              214677301.4
43,              960186626.0,              135680086.6
43,             1275654824.5,              171403083.9
43,             1746610495.4,              222092597.1
43,             1097953399.8,              138169260.5
43,              722491126.6,               89344484.9
43,              781562621.5,              103909124.6
43,             1572224379.4,              202990749.3
43,              815326613.0,              109913312.5
43,             1858831238.8,              241564804.6
43,             1889297477.6,              246693520.4
43,             2058676734.9,              251575346.5
43,             1875434387.0,              244296745.4
43,             1110112176.6,              139901956.5
43,              847999394.0,              115746734.7
43,              825230080.4,              111178156.2
43,             1287374390.5,              177438318.4
43,             1159660641.0,              152194647.8
43,              902275082.9,              126966404.4
43,             1770140200.8,              225624827.4
43,             2106904583.0,              258413585.8
43,              682041338.0,               80289317.1
43,              912674127.6,              131095970.3
43,             1561802929.9,              201369982.3
43,             1136719169.2,              146018319.1
43,              947395406.7,              134297225.7
43,             1550761981.3,              198140186.5
43,             1561802929.9,              201369982.3
43,             2059338054.3,              253883368.5
43,              772470811.6,              100669423.1
43,              890933540.1,              124466002.9
43,             1149940070.4,              148761138.7
43,             1251112274.0,              168545630.9
43,             1819377811.2,              234887935.9
43,             1410384798.3,              195980946.5
43,             1755930106.7,              223576771.0
43,             1704947374.3,              216818383.0
43,             1813175622.5,              234428178.5
43,              942571327.5,              133341982.8
43,              909335533.1,              128818529.6
43,              863641680.5,              120060355.5
43,              781555292.9,              102589136.5
43,              853980432.4,              117441660.0
44,             2127524686.7,              265252302.8
44,              505287418.6,               69777774.6
44,              885289018.4,              120874758.6
44,             2052555545.6,              251167959.0
44,             1785918378.4,              229081435.9
44,             1745313833.5,              220480180.3
44,             2090553717.5,              256188235.7
44,              859802936.4,              118800036.3
44,              912490649.8,              129771100.8
44,              710221775.5,               87194911.6
44,             1546331310.7,              198084630.8
44,              827335253.2,              111954430.9
44,              739145396.7,               92948833.7
44,              890980272.8,              126296717.4
44,              826871094.9,              111482659.1
44,              856101911.5,              117871804.9
44,             1911967199.5,              249719111.3
44,             1537802120.9,              197739953.2
44,             1839196704.4,              236005258.8
44,             1123791290.8,              143070335.5
44,             1398081093.6,              194502065.6
44,              800990993.3,              105863803.9
44,             1553482410.0,              199885247.7
44,             2041772221.9,              250357885.6
44,              841284885.0,              115241622.1
44,              810493466.7,              109739327.3
44,             1112395239.9,              141489906.6
44,             1260241535.2,              170390529.8
44,             1337409655.3,              186058768.1
44,             1560665253.9,              201137102.0
44,             1345188426.5,              186917884.4
44,              944308820.5,              134188607.4
44,             1208894024.3,              162380635.2
44,             1320370512.9,              180384640.0
44,             1681692876.3,              210776312.1
44,              721299315.1,               87474964.5
44,              957832004.8,              135133888.4
44,              709666808.8,               87015910.4
44,             1759789836.8,              224294172.7
44,             1674215574.7,              208847523.7
44,             1201541396.4,              159632338.5
44,             1238581181.8,              166657905.2
44,             1198479599.9,              157391898.0
44,              783339831.8,              104555514.9
44,             1811253780.1,              233680124.6
44,              802327653.7,              108019620.7
44,              862414322.8,              119057432.0
44,              781379069.9,              102088729.8
44,             1198171723.5,              157303830.9
44,             1147682269.2,              147816787.4
44,             1369008659.9,              190811593.6
44,              885809469.2,              123469554.8
44,             1903220547.5,              247638494.8
44,             1698765489.3,              214677301.4
44,              960186626.0,              135680086.6
44,             1746610495.4,              222092597.1
44,             1097953399.8,              138169260.5
44,              722491126.6,               89344484.9
44,              781562621.5,              103909124.6
44,              815326613.0,              109913312.5
44,             1858831238.8,              241564804.6
44,             1889297477.6,              246693520.4
44,             2058676734.9,              251575346.5
44,             1875434387.0,              244296745.4
44,              847999394.0,              115746734.7
44,              825230080.4,              111178156.2
44,             1287374390.5,              177438318.4
44,             1159660641.0,              152194647.8
44,             1770140200.8,              225624827.4
44,             2106904583.0,              258413585.8
44,              682041338.0,               80289317.1
44,              912674127.6,              131095970.3
44,             1561802929.9,              201369982.3
44,             1136719169.2,              146018319.1
44,              947395406.7,              134297225.7
44,             1550761981.3,              198140186.5
44,             1561802929.9,              201369982.3
44,             2059338054.3,              253883368.5
44,              772470811.6,              100669423.1
44,              890933540.1,              124466002.9
44,             1149940070.4,              148761138.7
44,             1251112274.0,              168545630.9
44,             1819377811.2,              234887935.9
44,             1410384798.3,              195980946.5
44,             1755930106.7,              223576771.0
44,             1704947374.3,              216818383.0
44,             1813175622.5,              234428178.5
44,              942571327.5,              133341982.8
44,              909335533.1,              128818529.6
44,              863641680.5,              120060355.5
44,              781555292.9,              102589136.5
44,              853980432.4,              117441660.0
44,             1182339964.8,              154456971.6
44,             1326483040.5,              182104561.1
44,              887746412.5,              123751600.5
44,             1374905405.9,              193472827.6
44,             1123738608.4,              142027782.1
44,             1102199676.3,              140077052.0
44,             1275210658.5,              171608634.7
44,              899625305.7,              128717626.3
45,             2127524686.7,              265252302.8
45,              477700386.7,               63106296.9
45,             1318291677.1,              180694926.4
45,             1582143766.2,              204144247.6
45,              505287418.6,               69777774.6
45,              885289018.4,              120874758.6
45,             2052555545.6,              251167959.0
45,             1785918378.4,              229081435.9
45,             1745313833.5,              220480180.3
45,             2090553717.5,              256188235.7
45,              859802936.4,              118800036.3
45,              912490649.8,              129771100.8
45,              710221775.5,               87194911.6
45,             1546331310.7,              198084630.8
45,              827335253.2,              111954430.9
45,              739145396.7,               92948833.7
45,              890980272.8,              126296717.4
45,              826871094.9,              111482659.1
45,              856101911.5,              117871804.9
45,             1911967199.5,              249719111.3
45,             1537802120.9,              197739953.2
45,             1839196704.4,              236005258.8
45,             1398081093.6,              194502065.6
45,              800990993.3,              105863803.9
45,             1553482410.0,              199885247.7
45,             2041772221.9,              250357885.6
45,              841284885.0,              115241622.1
45,              810493466.7,              109739327.3
45,             1112395239.9,              141489906.6
45,             1260241535.2,              170390529.8
45,             1337409655.3,              186058768.1
45,             1560665253.9,              201137102.0
45,             1345188426.5,              186917884.4
45,              944308820.5,              134188607.4
45,             1208894024.3,              162380635.2
45,             1681692876.3,              210776312.1
45,              721299315.1,               87474964.5
45,              957832004.8,              135133888.4
45,              709666808.8,               87015910.4
45,             1759789836.8,              224294172.7
45,             1674215574.7,              208847523.7
45,             1201541396.4,              159632338.5
45,             1238581181.8,              166657905.2
45,             1198479599.9,              157391898.0
45,              783339831.8,              104555514.9
45,             1811253780.1,              233680124.6
45,              802327653.7,              108019620.7
45,              862414322.8,              119057432.0
45,              781379069.9,              102088729.8
45,             1198171723.5,              157303830.9
45,             1147682269.2,              147816787.4
45,             1369008659.9,              190811593.6
45,              885809469.2,              123469554.8
45,             1698765489.3,              214677301.4
45,              960186626.0,              135680086.6
45,             1746610495.4,              222092597.1
45,             1097953399.8,              138169260.5
45,              722491126.6,               89344484.9
45,              781562621.5,              103909124.6
45,              815326613.0,              109913312.5
45,             1858831238.8,              241564804.6
45,             2058676734.9,              251575346.5
45,             1875434387.0,              244296745.4
45,              847999394.0,              115746734.7
45,              825230080.4,              111178156.2
45,             1287374390.5,              177438318.4
45,             1159660641.0,              152194647.8
45,             1770140200.8,              225624827.4
45,             2106904583.0,              258413585.8
45,              682041338.0,               80289317.1
45,              912674127.6,              131095970.3
45,             1561802929.9,              201369982.3
45,             1136719169.2,              146018319.1
45,              947395406.7,              134297225.7
45,             1550761981.3,              198140186.5
45,             1561802929.9,              201369982.3
45,             2059338054.3,              253883368.5
45,              772470811.6,              100669423.1
45,              890933540.1,              124466002.9
45,             1149940070.4,              148761138.7
45,             1251112274.0,              168545630.9
45,             1819377811.2,              234887935.9
45,             1410384798.3,              195980946.5
45,             1755930106.7,              223576771.0
45,             1704947374.3,              216818383.0
45,             1813175622.5,              234428178.5
45,              942571327.5,              133341982.8
45,              909335533.1,              128818529.6
45,              863641680.5,              120060355.5
45,              781555292.9,              102589136.5
45,              853980432.4,              117441660.0
45,             1182339964.8,              154456971.6
45,             1326483040.5,              182104561.1
45,              887746412.5,              123751600.5
45,             1374905405.9,              193472827.6
45,             1102199676.3,              140077052.0
45,              899625305.7,              128717626.3
45,             1120857167.3,              141860980.7
45,             1089287089.1,              137364303.6
45,             1308972994.6,              180492943.5
46,             2127524686.7,              265252302.8
46,              477700386.7,               63106296.9
46,             1363985117.4,              188390707.2
46,             2065105083.9,              254595894.8
46,             1318291677.1,              180694926.4
46,             1582143766.2,              204144247.6
46,              505287418.6,               69777774.6
46,             2052555545.6,              251167959.0
46,             1745313833.5,              220480180.3
46,             2090553717.5,              256188235.7
46,              859802936.4,              118800036.3
46,              912490649.8,              129771100.8
46,              710221775.5,               87194911.6
46,              827335253.2,              111954430.9
46,              739145396.7,               92948833.7
46,              890980272.8,              126296717.4
46,              826871094.9,              111482659.1
46,              856101911.5,              117871804.9
46,             1911967199.5,              249719111.3
46,             1839196704.4,              236005258.8
46,             1398081093.6,              194502065.6
46,              800990993.3,              105863803.9
46,             1553482410.0,              199885247.7
46,             2041772221.9,              250357885.6
46,              841284885.0,              115241622.1
46,              810493466.7,              109739327.3
46,             1112395239.9,              141489906.6
46,             1260241535.2,              170390529.8
46,             1337409655.3,              186058768.1
46,             1560665253.9,              201137102.0
46,             1345188426.5,              186917884.4
46,              944308820.5,              134188607.4
46,             1208894024.3,              162380635.2
46,             1681692876.3,              210776312.1
46,              721299315.1,               87474964.5
46,              957832004.8,              135133888.4
46,              709666808.8,               87015910.4
46,             1759789836.8,              224294172.7
46,             1201541396.4,              159632338.5
46,             1238581181.8,              166657905.2
46,              783339831.8,              104555514.9
46,             1811253780.1,              233680124.6
46,              802327653.7,              108019620.7
46,              862414322.8,              119057432.0
46,              781379069.9,              102088729.8
46,             1147682269.2,              147816787.4
46,             1369008659.9,              190811593.6
46,             1698765489.3,              214677301.4
46,             1746610495.4,              222092597.1
46,             1097953399.8,              138169260.5
46,              722491126.6,               89344484.9
46,              781562621.5,              103909124.6
46,              815326613.0,              109913312.5
46,             1858831238.8,              241564804.6
46,             2058676734.9,              251575346.5
46,             1875434387.0,              244296745.4
46,              847999394.0,              115746734.7
46,              825230080.4,              111178156.2
46,             1287374390.5,              177438318.4
46,             1159660641.0,              152194647.8
46,             1770140200.8,              225624827.4
46,              682041338.0,               80289317.1
46,              912674127.6,              131095970.3
46,             1561802929.9,              201369982.3
46,             1136719169.2,              146018319.1
46,              947395406.7,              134297225.7
46,             1561802929.9,              201369982.3
46,             2059338054.3,              253883368.5
46,              772470811.6,              100669423.1
46,              890933540.1,              124466002.9
46,             1149940070.4,              148761138.7
46,             1251112274.0,              168545630.9
46,             1819377811.2,              234887935.9
46,             1755930106.7,              223576771.0
46,             1704947374.3,              216818383.0
46,             1813175622.5,              234428178.5
46,              942571327.5,              133341982.8
46,              909335533.1,              128818529.6
46,              863641680.5,              120060355.5
46,              781555292.9,              102589136.5
46,              853980432.4,              117441660.0
46,             1182339964.8,              154456971.6
46,             1326483040.5,              182104561.1
46,             1374905405.9,              193472827.6
46,             1102199676.3,              140077052.0
46,              899625305.7,              128717626.3
46,             1120857167.3,              141860980.7
46,             1089287089.1,              137364303.6
46,             1308972994.6,              180492943.5
46,             1143598772.3,              146972762.4
46,             1750705404.7,              223010277.3
46,             1711410085.4,              218170244.1
46,             1231975403.4,              163065052.7
46,             1537248187.5,              199059649.4
46,              877431010.9,              121519244.1
46,             1403869889.0,              196810943.9
46,             1156940374.9,              149325997.8
46,             1562305988.6,              201810163.6
46,             1332220998.3,              182461013.5
46,             1772591491.1,              230250596.4
47,             2127524686.7,              265252302.8
47,              477700386.7,               63106296.9
47,              896499078.3,              128320565.7
47,             2057738942.1,              252188459.3
47,             1363985117.4,              188390707.2
47,             2065105083.9,              254595894.8
47,             1318291677.1,              180694926.4
47,             1582143766.2,              204144247.6
47,              505287418.6,               69777774.6
47,             2052555545.6,              251167959.0
47,             1745313833.5,              220480180.3
47,             2090553717.5,              256188235.7
47,              859802936.4,              118800036.3
47,              912490649.8,              129771100.8
47,              710221775.5,               87194911.6
47,              827335253.2,              111954430.9
47,              739145396.7,               92948833.7
47,              890980272.8,              126296717.4
47,              826871094.9,              111482659.1
47,              856101911.5,              117871804.9
47,             1911967199.5,              249719111.3
47,             1839196704.4,              236005258.8
47,             1398081093.6,              194502065.6
47,              800990993.3,              105863803.9
47,             1553482410.0,              199885247.7
47,             2041772221.9,              250357885.6
47,              841284885.0,              115241622.1
47,              810493466.7,              109739327.3
47,             1112395239.9,              141489906.6
47,             1260241535.2,              170390529.8
47,             1337409655.3,              186058768.1
47,             1345188426.5,              186917884.4
47,              944308820.5,              134188607.4
47,             1681692876.3,              210776312.1
47,              721299315.1,               87474964.5
47,              957832004.8,              135133888.4
47,              709666808.8,               87015910.4
47,             1759789836.8,              224294172.7
47,             1201541396.4,              159632338.5
47,             1238581181.8,              166657905.2
47,              783339831.8,              104555514.9
47,             1811253780.1,              233680124.6
47,              802327653.7,              108019620.7
47,              862414322.8,              119057432.0
47,              781379069.9,              102088729.8
47,             1147682269.2,              147816787.4
47,             1369008659.9,              190811593.6
47,             1698765489.3,              214677301.4
47,             1746610495.4,              222092597.1
47,             1097953399.8,              138169260.5
47,              722491126.6,               89344484.9
47,              781562621.5,              103909124.6
47,              815326613.0,              109913312.5
47,             1858831238.8,              241564804.6
47,             1875434387.0,              244296745.4
47,              847999394.0,              115746734.7
47,              825230080.4,              111178156.2
47,             1287374390.5,              177438318.4
47,             1159660641.0,              152194647.8
47,              682041338.0,               80289317.1
47,              912674127.6,              131095970.3
47,             1136719169.2,              146018319.1
47,              947395406.7,              134297225.7
47,             2059338054.3,              253883368.5
47,              772470811.6,              100669423.1
47,              890933540.1,              124466002.9
47,             1149940070.4,              148761138.7
47,             1251112274.0,              168545630.9
47,             1819377811.2,              234887935.9
47,             1755930106.7,              223576771.0
47,             1704947374.3,              216818383.0
47,             1813175622.5,              234428178.5
47,              942571327.5,              133341982.8
47,              909335533.1,              128818529.6
47,              863641680.5,              120060355.5
47,              781555292.9,              102589136.5
47,              853980432.4,              117441660.0
47,             1182339964.8,              154456971.6
47,             1326483040.5,              182104561.1
47,             1374905405.9,              193472827.6
47,              899625305.7,              128717626.3
47,             1120857167.3,              141860980.7
47,             1089287089.1,              137364303.6
47,             1308972994.6,              180492943.5
47,             1750705404.7,              223010277.3
47,             1711410085.4,              218170244.1
47,             1231975403.4,              163065052.7
47,              877431010.9,              121519244.1
47,             1403869889.0,              196810943.9
47,             1156940374.9,              149325997.8
47,             1332220998.3,              182461013.5
47,             1772591491.1,              230250596.4
47,             2065105083.9,              254595894.8
47,             2065105083.9,              254595894.8
47,              796182081.2,              105506209.1
47,             1563673152.2,              202838535.0
47,             1198591948.3,              159452432.8
47,             1271115796.2,              172181828.8
47,              841630252.8,              115414171.8
47,             1130682031.0,              145215433.5
48,             2127524686.7,              265252302.8
48,              477700386.7,               63106296.9
48,             1870225005.5,              242601496.4
48,             1788627901.5,              230646693.0
48,              896499078.3,              128320565.7
48,             2057738942.1,              252188459.3
48,             1318291677.1,              180694926.4
48,             1582143766.2,              204144247.6
48,              505287418.6,               69777774.6
48,             2052555545.6,              251167959.0
48,             1745313833.5,              220480180.3
48,              859802936.4,              118800036.3
48,              912490649.8,              129771100.8
48,              710221775.5,               87194911.6
48,              827335253.2,              111954430.9
48,              739145396.7,               92948833.7
48,              890980272.8,              126296717.4
48,              826871094.9,              111482659.1
48,              856101911.5,              117871804.9
48,             1911967199.5,              249719111.3
48,             1398081093.6,              194502065.6
48,              800990993.3,              105863803.9
48,             1553482410.0,              199885247.7
48,             2041772221.9,              250357885.6
48,              841284885.0,              115241622.1
48,              810493466.7,              109739327.3
48,             1112395239.9,              141489906.6
48,             1260241535.2,              170390529.8
48,             1337409655.3,              186058768.1
48,             1345188426.5,              186917884.4
48,              944308820.5,              134188607.4
48,             1681692876.3,              210776312.1
48,              709666808.8,               87015910.4
48,             1759789836.8,              224294172.7
48,             1201541396.4,              159632338.5
48,             1238581181.8,              166657905.2
48,              783339831.8,              104555514.9
48,             1811253780.1,              233680124.6
48,              802327653.7,              108019620.7
48,              781379069.9,              102088729.8
48,             1147682269.2,              147816787.4
48,             1369008659.9,              190811593.6
48,             1698765489.3,              214677301.4
48,             1746610495.4,              222092597.1
48,              722491126.6,               89344484.9
48,              781562621.5,              103909124.6
48,              815326613.0,              109913312.5
48,              847999394.0,              115746734.7
48,              825230080.4,              111178156.2
48,             1287374390.5,              177438318.4
48,             1159660641.0,              152194647.8
48,              682041338.0,               80289317.1
48,              912674127.6,              131095970.3
48,             1136719169.2,              146018319.1
48,              947395406.7,              134297225.7
48,             2059338054.3,              253883368.5
48,              772470811.6,              100669423.1
48,             1149940070.4,              148761138.7
48,             1251112274.0,              168545630.9
48,             1819377811.2,              234887935.9
48,             1755930106.7,              223576771.0
48,             1704947374.3,              216818383.0
48,             1813175622.5,              234428178.5
48,              942571327.5,              133341982.8
48,              909335533.1,              128818529.6
48,              863641680.5,              120060355.5
48,              781555292.9,              102589136.5
48,              853980432.4,              117441660.0
48,             1182339964.8,              154456971.6
48,             1326483040.5,              182104561.1
48,             1374905405.9,              193472827.6
48,              899625305.7,              128717626.3
48,             1120857167.3,              141860980.7
48,             1089287089.1,              137364303.6
48,             1308972994.6,              180492943.5
48,             1750705404.7,              223010277.3
48,             1711410085.4,              218170244.1
48,              877431010.9,              121519244.1
48,             1403869889.0,              196810943.9
48,             1156940374.9,              149325997.8
48,             1332220998.3,              182461013.5
48,             1772591491.1,              230250596.4
48,              796182081.2,              105506209.1
48,             1563673152.2,              202838535.0
48,             1198591948.3,              159452432.8
48,             1271115796.2,              172181828.8
48,              841630252.8,              115414171.8
48,             1130682031.0,              145215433.5
48,              887281376.4,              125412170.7
48,              835704339.9,              113230351.2
48,             1206789347.6,              159841728.4
48,             1098360906.4,              138626071.2
48,             1196089881.5,              157939917.8
48,              954378015.1,              136489866.6
48,             1677054002.2,              209877963.2
48,             1858004579.9,              242357549.1
48,             1178873982.5,              153631680.9
48,             1232577966.3,              164275784.7
48,             1258028862.7,              169553086.7
48,             1874360605.7,              246604044.4
49,             2127524686.7,              265252302.8
49,              477700386.7,               63106296.9
49,             1382229401.8,              193774803.7
49,             2076607732.3,              255875360.9
49,             1870225005.5,              242601496.4
49,             1788627901.5,              230646693.0
49,              896499078.3,              128320565.7
49,             2057738942.1,              252188459.3
49,              505287418.6,               69777774.6
49,             1745313833.5,              220480180.3
49,              859802936.4,              118800036.3
49,              912490649.8,              129771100.8
49,              710221775.5,               87194911.6
49,              739145396.7,               92948833.7
49,              890980272.8,              126296717.4
49,              856101911.5,              117871804.9
49,             1911967199.5,              249719111.3
49,             1398081093.6,              194502065.6
49,              800990993.3,              105863803.9
49,             2041772221.9,              250357885.6
49,              810493466.7,              109739327.3
49,             1260241535.2,              170390529.8
49,             1337409655.3,              186058768.1
49,             1345188426.5,              186917884.4
49,              944308820.5,              134188607.4
49,             1681692876.3,              210776312.1
49,              709666808.8,               87015910.4
49,             1759789836.8,              224294172.7
49,             1201541396.4,              159632338.5
49,             1238581181.8,              166657905.2
49,              783339831.8,              104555514.9
49,             1811253780.1,              233680124.6
49,              802327653.7,              108019620.7
49,              781379069.9,              102088729.8
49,             1369008659.9,              190811593.6
49,             1698765489.3,              214677301.4
49,             1746610495.4,              222092597.1
49,              722491126.6,               89344484.9
49,              781562621.5,              103909124.6
49,              815326613.0,              109913312.5
49,             1287374390.5,              177438318.4
49,             1159660641.0,              152194647.8
49,              682041338.0,               80289317.1
49,              912674127.6,              131095970.3
49,             1136719169.2,              146018319.1
49,              947395406.7,              134297225.7
49,             2059338054.3,              253883368.5
49,              772470811.6,              100669423.1
49,             1149940070.4,              148761138.7
49,             1251112274.0,              168545630.9
49,             1819377811.2,              234887935.9
49,             1755930106.7,              223576771.0
49,             1704947374.3,              216818383.0
49,             1813175622.5,              234428178.5
49,              942571327.5,              133341982.8
49,              909335533.1,              128818529.6
