TITLE="Farm Bathymetry"
VARIABLES="X"
"Y"
"Z"
ZONE T="Bathymetry_Data"
I=512
J=1
K=1
F=POINT
24400.0000 8400.0000 -29.0000
24400.0000 9200.0000 -29.0000
24400.0000 10000.0000 -28.0000
24400.0000 10800.0000 -28.0000
24400.0000 11600.0000 -28.0000
24400.0000 12400.0000 -28.0000
25200.0000 400.0000 -32.0000
25200.0000 1200.0000 -35.0000
25200.0000 2000.0000 -35.0000
25200.0000 2800.0000 -36.0000
25200.0000 3600.0000 -34.0000
25200.0000 4400.0000 -30.0000
25200.0000 5200.0000 -30.0000
25200.0000 6000.0000 -30.0000
25200.0000 6800.0000 -30.0000
25200.0000 7600.0000 -30.0000
25200.0000 8400.0000 -29.0000
25200.0000 9200.0000 -28.0000
25200.0000 10000.0000 -27.0000
25200.0000 10800.0000 -27.0000
25200.0000 11600.0000 -27.0000
25200.0000 12400.0000 -27.0000
